run_id,date,total_distance_km,duration_min,avg_pace_min_km,min_pace_min_km,fastest_1km_pace,fastest_5min_pace,avg_cadence,total_elev_gain,avg_stride_len_m,avg_gct_est_ms,pace_variability,cadence_drift,week,load_7d,load_28d
6196077230,2021-08-21,11.49448,65.9,4.931640070432608,2.799708830281651,3.630855256129139,3.6494570641692765,85.22926093514329,38.00000000000023,2.4970524345022667,353.8703320720678,1.2430212316378602,2.863453815261039,2021-08-16,60.96248999999999,270.28257
6206234585,2021-08-22,2.261,10.15,4.535196430552727,3.33000333000333,4.307077813328091,4.332681980333895,17.87027027027027,0.0,,,0.6231521166243549,4.831174838112858,2021-08-16,50.66370999999999,253.39149999999998
6206234458,2021-08-22,2.028,9.683333333333334,4.820965033383285,4.453946196329949,4.519210952192505,4.671563692329743,16.08176100628931,0.0,,,0.4272287632072509,0.5044871794871781,2021-08-16,47.69171999999999,247.86936
6206234592,2021-08-22,7.871,30.0,3.82678237191483,3.35345405767941,3.6224203518448643,3.765493448575465,23.89612188365651,0.0,,,0.06848134826541802,0.8412829957028869,2021-08-16,53.29472999999999,245.63962999999998
6213669203,2021-08-24,2.69,5.866666666666666,2.214516634677289,1.8967413982777586,2.031483224217629,2.209163787304089,66.36692506459949,0.0,6.956991218919819,,0.6183762879267614,-6.535438144329895,2021-08-23,42.43813999999999,246.3115
6213669292,2021-08-24,4.9999899999999995,9.066666666666666,1.8187651855094427,1.5234613040828764,1.6084962664922646,1.7841545064440167,81.75945945945946,0.0,6.725086202602831,,0.12028252638659391,4.545945945945945,2021-08-23,37.072439999999986,236.29798
6213669336,2021-08-24,2.41499,10.383333333333333,4.350955274075316,3.8437884378843785,3.9674695701288836,4.25017325830858,18.377551020408163,0.0,12.405399513643175,,0.5036929213230309,1.1428571428571423,2021-08-23,33.75945999999998,210.34199
6231349129,2021-08-27,7.905,30.0,3.8086361671489244,3.2634945499641015,3.501930956389948,3.7637027924597777,24.312841530054644,0.0,,,0.07900893499761684,0.5409836065573792,2021-08-23,30.16997999999999,208.13382
6244533567,2021-08-29,6.68499,28.95,4.231004008654699,3.33667000333667,3.4812561349793922,,25.6,0.0,,,1.2754677184173515,1.0537852865697168,2021-08-23,34.593969999999985,198.03611
6244279393,2021-08-30,2.22999,10.166666666666666,4.605166326236971,3.6302911493501777,4.198977977959577,4.358344291521085,17.626373626373628,0.0,,,0.6214794913267555,3.920289855072463,2021-08-30,34.79595999999999,190.25223999999997
6248956875,2021-08-30,10.008280000000001,54.35,5.081800593355314,3.15000315000315,4.605115235331097,4.605115235331097,84.3,57.60000000000014,2.3836174043992213,355.93510562174555,0.875148579744663,-0.10155506188510799,2021-08-30,36.933239999999984,191.87255
6259906296,2021-09-01,7.98299,30.0,3.7740205169206162,3.3200531208499338,3.6540139744124938,3.7460446784968258,24.549865229110512,0.0,,,0.05646976339144989,0.2816913687881417,2021-08-30,42.22622999999999,198.67802
6271190738,2021-09-03,7.88571,43.35,9.392566426224041,4.086970737289521,4.426675132800717,4.426794112414205,84.0176600441501,49.799999999999805,2.327112962701326,358.4485579118184,86.86422536294998,2.809113491693836,2021-08-30,45.111949999999986,201.66341
6276513881,2021-09-04,7.863,30.0,3.8240505158393345,3.210066769388803,3.262106652641505,3.7804437181140216,24.7027027027027,0.0,,,0.16118511747627606,1.7621621621621593,2021-08-30,50.55995999999999,199.96944
6276513141,2021-09-04,2.369,10.766666666666667,4.588121386273285,3.7235627047959485,4.243090899911396,4.259317419531144,17.98984771573604,0.0,,,0.5443045748006673,2.2057142857142864,2021-08-30,45.02395999999999,177.74166
6287387553,2021-09-06,7.855,30.0,3.835346459381683,3.4300610550867807,3.7755422870695288,3.7791722031690904,23.259943181818183,0.0,,,0.060511990514312226,-0.9488636363636367,2021-09-06,46.19396999999999,185.32765
6287387586,2021-09-06,0.253,1.1333333333333333,4.304782307630105,3.4736695845491172,4.304782307630105,,16.391304347826086,0.0,,,0.3231006442663906,10.566666666666668,2021-09-06,44.21697999999999,175.03321
6300243292,2021-09-08,9.633329999999999,52.03333333333333,5.271194893695982,4.314436103201312,4.545481484293879,4.5468823872397754,84.37588652482269,75.7999999999999,2.322724103084395,355.7105068544505,1.2076961649821836,-0.02127659574468055,2021-09-06,43.842029999999994,175.09037
6330607865,2021-09-09,2.33,10.066666666666666,4.376888003486355,3.733572281959378,4.177400324971086,4.310956667709665,18.602094240837697,0.0,,,0.45169496482041527,1.6085992907801412,2021-09-06,38.18903999999999,175.12337
6318031026,2021-09-11,10.44861,55.0,4.90661277251609,3.402054841124039,3.942559816501984,3.9079773141021805,85.06228373702422,74.1999999999997,2.4292331651277514,352.76296469113987,0.6532290375491482,0.6198754789271987,2021-09-06,40.75193999999999,180.57199
6324121652,2021-09-12,11.26107,56.833333333333336,4.9006478367278445,3.4350096180269305,4.417275709743322,4.4212394538065505,83.82644628099173,77.59999999999968,2.464306550919121,357.9462980807897,0.658498835792666,0.6630359010108151,2021-09-06,44.15000999999999,181.29662
6330607658,2021-09-13,2.321,10.116666666666667,4.367974111542929,3.190403266972945,4.141863385743867,4.207006754781828,17.831521739130434,0.0,,,0.6001949024882747,5.217391304347828,2021-09-13,44.102009999999986,180.25844
6338512830,2021-09-15,9.567459999999999,48.15,4.953028255871671,4.183400267737617,4.351705423709547,4.356040592461106,84.57495256166983,83.0000000000004,2.4225159704656214,354.81375350773703,0.7304903257045187,-0.7829053897756211,2021-09-13,45.814469999999986,177.26612
6344966637,2021-09-16,6.711,30.0,4.257315801383403,3.1269543464665417,3.95779560302444,4.1887009286518975,26.084821428571427,0.0,,,1.483066192829731,0.9047619047619015,2021-09-13,52.272469999999984,178.97713
6344966701,2021-09-16,2.285,10.116666666666667,4.463217653270081,3.3200531208499338,4.216377744971876,4.242337233705849,17.83977900552486,0.0,,,0.5309366253895705,2.735265700483094,2021-09-13,44.92413999999998,178.99414
6350657411,2021-09-17,10.164219999999998,46.28333333333333,4.56422483296712,3.8165025570567135,4.109352642305041,4.111965619294881,85.6951219512195,45.79999999999956,2.6005263375361354,350.4328738711174,0.7402236364315864,2.7479674796747986,2021-09-13,52.75835999999998,175.61176999999998
6357136587,2021-09-18,10.00769,57.85,5.17361824691408,3.891353412716943,4.757084289596608,4.757084289596607,83.22441651705566,49.59999999999985,2.358728384431461,360.9934770886979,0.7418262180271925,0.638746145940388,2021-09-13,52.317439999999976,175.25376999999997
